 11 3339.761993 2.911E-27 4.839E+00.01310.265 3512.40380.44-.011790          0 0 1          0 0 0 11 11  0       12 11  1      374223443331712211    81.0   75.0
 11 3339.761993 8.733E-27 4.839E+00.01310.265 3512.40380.44-.011760          0 0 1          0 0 0 11 11  1       12 11  2      374223443331712211    81.0   75.0
 11 3340.141690 3.529E-23 2.167E-01.02840.229  920.20980.03-.003289          0 2 0          0 0 0 10  0 10        9  1  9      688422595910662545    21.0   19.0
 11 3340.188117 3.248E-29 9.788E-01.04750.265 4125.59810.44-.020290          0 1 1          0 1 0 12  4  9       12  6  6      444233443231712211    81.0   75.0
 11 3340.298470 1.059E-22 2.168E-01.02830.246  920.16800.03-.003169          0 2 0          0 0 0 10  1 10        9  0  9      687422595910662545    63.0   57.0
 11 3340.370594 4.968E-27 4.703E+00.01190.235 3655.48330.40-.009010          1 1 0          0 1 0 13  0 13       14  1 14      3742234433287122 7    81.0   75.0
 11 3340.409541 1.519E-29 2.389E+00.08340.371 4296.56350.63-.008180          1 0 1          0 0 1  5  1  4        6  2  5      4442334432257122 7    81.0   75.0
 11 3340.474958 1.655E-27 4.700E+00.01160.235 3655.48330.40-.013990          1 1 0          0 1 0 13  1 13       14  0 14      3742234433297122 9    81.0   75.0
 11 3340.633786 1.105E-24 1.201E+00.03760.242 2246.88390.550.004540          0 2 0          0 0 0 12  5  8       13  2 11      487721445910162545    75.0   81.0
 11 3340.811610 5.710E-26 1.718E+00.07410.352 2569.50790.61-.002560          1 1 0          0 1 0  6  3  3        7  4  4      5542233059287122 8    13.0   15.0
 11 3340.946908 3.388E-28 7.464E+00.08210.391 4076.89550.67-.008090          2 0 0          0 0 1  4  1  4        5  1  5      4742234433257122 7    81.0   75.0
 11 3340.997229 6.751E-28 5.568E-01.00930.235 3655.48330.40-.007688          0 3 0          0 1 0 15  0 15       14  1 14      3742234433287122 8    81.0   75.0
 11 3341.022833 2.342E-28 5.795E-01.01070.235 3655.48340.40-.007542          0 3 0          0 1 0 15  1 15       14  0 14      3442334432297122 9    81.0   75.0
 11 3341.161680 3.512E-26 3.880E-01.03960.315 2688.07950.550.000354          0 3 0          0 1 0 10  2  9        9  1  8      5742233033257122 7    81.0   75.0
 11 3341.170309 3.041E-28 6.786E+00.09260.412 4027.80280.69-.001640          2 0 0          0 0 1  3  1  2        4  1  3      3742234433257122 7    81.0   75.0
 11 3341.301378 2.643E-28 4.525E-01.08630.391 3626.92240.67-.000516          0 4 0          0 2 0  6  3  4        5  2  3      4442334432257122 7    81.0   75.0
 11 3341.325012 9.457E-28 8.638E-04.08660.391 2000.86290.670.002054          0 3 0          0 1 0  4  4  1        5  1  4      4742234433287122 8    81.0   75.0
 11 3341.331271 1.202E-29 5.185E-01.08050.371 4290.75680.63-.003190          2 0 0          0 0 1  6  1  6        6  1  5      4442334432257122 7    81.0   75.0
 11 3341.383660 5.824E-23 8.592E-01.08530.467 1282.91880.70-.009739          0 0 1          0 0 0  8  1  7        9  3  6      688421595910662545    51.0   57.0
 11 3341.602599 5.012E-29 6.148E-05.03040.315 2009.80510.55-.010190          1 0 0          0 0 0 10  5  5        9  8  2      444233443231712211    81.0   75.0
 11 3341.625975 2.019E-26 2.806E-01.06650.352 2439.95440.61-.001284          0 3 0          0 1 0  7  4  4        7  3  5      4742234433257122 7    81.0   75.0
 11 3341.744678 1.460E-28 4.124E-01.01950.250 3654.21360.41-.013870          1 1 0          0 1 0 13  1 13       13  2 12      3442234432297122 9    81.0   75.0
 11 3341.805967 3.518E-28 3.310E-01.02010.250 3654.04790.41-.012670          1 1 0          0 1 0 13  0 13       13  1 12      3742234433287122 8    81.0   75.0
 11 3342.004763 7.995E-27 7.151E-01.01180.208 3211.21130.35-.014780          1 0 0          0 0 0 16  2 15       16  3 14      3742234433297122 9    81.0   75.0
 11 3342.010130 5.653E-25 5.696E-02.07200.348 1474.98030.55-.017999          0 0 1          0 0 0  9  1  8        9  5  5      5756203059241622 6    19.0   19.0
 11 3342.153523 2.664E-27 7.144E-01.01170.208 3211.05480.35-.014680          1 0 0          0 0 0 16  1 15       16  2 14      3742234433297122 9    81.0   75.0
 11 3342.295300 1.007E-22 1.970E+00.07130.380 1059.64660.57-.003559          1 0 0          0 0 0  6  4  2        7  5  3      5854213059676624 6    13.0   15.0
